FIPS,STATE,ST_ABBR,COUNTY
42007,PENNSYLVANIA,PA,Beaver
42009,PENNSYLVANIA,PA,Bedford
42011,PENNSYLVANIA,PA,Berks
42013,PENNSYLVANIA,PA,Blair
42015,PENNSYLVANIA,PA,Bradford
42017,PENNSYLVANIA,PA,Bucks
42019,PENNSYLVANIA,PA,Butler
42021,PENNSYLVANIA,PA,Cambria
42023,PENNSYLVANIA,PA,Cameron
42025,PENNSYLVANIA,PA,Carbon
42027,PENNSYLVANIA,PA,Centre
42029,PENNSYLVANIA,PA,Chester
42031,PENNSYLVANIA,PA,Clarion
42033,PENNSYLVANIA,PA,Clearfield
42035,PENNSYLVANIA,PA,Clinton
42037,PENNSYLVANIA,PA,Columbia
42039,PENNSYLVANIA,PA,Crawford
42041,PENNSYLVANIA,PA,Cumberland
42043,PENNSYLVANIA,PA,Dauphin
42045,PENNSYLVANIA,PA,Delaware
42047,PENNSYLVANIA,PA,Elk
42049,PENNSYLVANIA,PA,Erie
42051,PENNSYLVANIA,PA,Fayette
42053,PENNSYLVANIA,PA,Forest
42055,PENNSYLVANIA,PA,Franklin
42057,PENNSYLVANIA,PA,Fulton
42059,PENNSYLVANIA,PA,Greene
42061,PENNSYLVANIA,PA,Huntingdon
42063,PENNSYLVANIA,PA,Indiana
42065,PENNSYLVANIA,PA,Jefferson
42067,PENNSYLVANIA,PA,Juniata
42069,PENNSYLVANIA,PA,Lackawanna
42071,PENNSYLVANIA,PA,Lancaster
42073,PENNSYLVANIA,PA,Lawrence
42075,PENNSYLVANIA,PA,Lebanon
42077,PENNSYLVANIA,PA,Lehigh
42079,PENNSYLVANIA,PA,Luzerne
42081,PENNSYLVANIA,PA,Lycoming
42083,PENNSYLVANIA,PA,McKean
42085,PENNSYLVANIA,PA,Mercer
42087,PENNSYLVANIA,PA,Mifflin
42089,PENNSYLVANIA,PA,Monroe
42091,PENNSYLVANIA,PA,Montgomery
42093,PENNSYLVANIA,PA,Montour
42095,PENNSYLVANIA,PA,Northampton
42097,PENNSYLVANIA,PA,Northumberland
42099,PENNSYLVANIA,PA,Perry
42101,PENNSYLVANIA,PA,Philadelphia
42103,PENNSYLVANIA,PA,Pike
42105,PENNSYLVANIA,PA,Potter
42107,PENNSYLVANIA,PA,Schuylkill
42109,PENNSYLVANIA,PA,Snyder
42111,PENNSYLVANIA,PA,Somerset
42113,PENNSYLVANIA,PA,Sullivan
42115,PENNSYLVANIA,PA,Susquehanna
42117,PENNSYLVANIA,PA,Tioga
42119,PENNSYLVANIA,PA,Union
42121,PENNSYLVANIA,PA,Venango
42123,PENNSYLVANIA,PA,Warren
42125,PENNSYLVANIA,PA,Washington
42127,PENNSYLVANIA,PA,Wayne
42129,PENNSYLVANIA,PA,Westmoreland
42131,PENNSYLVANIA,PA,Wyoming
42133,PENNSYLVANIA,PA,York
44001,RHODE ISLAND,RI,Bristol
44003,RHODE ISLAND,RI,Kent
44005,RHODE ISLAND,RI,Newport
44007,RHODE ISLAND,RI,Providence
44009,RHODE ISLAND,RI,Washington
45001,SOUTH CAROLINA,SC,Abbeville
45003,SOUTH CAROLINA,SC,Aiken
45005,SOUTH CAROLINA,SC,Allendale
45007,SOUTH CAROLINA,SC,Anderson
45009,SOUTH CAROLINA,SC,Bamberg
45011,SOUTH CAROLINA,SC,Barnwell
45013,SOUTH CAROLINA,SC,Beaufort
45015,SOUTH CAROLINA,SC,Berkeley
45017,SOUTH CAROLINA,SC,Calhoun
45019,SOUTH CAROLINA,SC,Charleston
45021,SOUTH CAROLINA,SC,Cherokee
45023,SOUTH CAROLINA,SC,Chester
45025,SOUTH CAROLINA,SC,Chesterfield
45027,SOUTH CAROLINA,SC,Clarendon
45029,SOUTH CAROLINA,SC,Colleton
45031,SOUTH CAROLINA,SC,Darlington
45033,SOUTH CAROLINA,SC,Dillon
45035,SOUTH CAROLINA,SC,Dorchester
45037,SOUTH CAROLINA,SC,Edgefield
45039,SOUTH CAROLINA,SC,Fairfield
45041,SOUTH CAROLINA,SC,Florence
45043,SOUTH CAROLINA,SC,Georgetown
45045,SOUTH CAROLINA,SC,Greenville
45047,SOUTH CAROLINA,SC,Greenwood
45049,SOUTH CAROLINA,SC,Hampton
45051,SOUTH CAROLINA,SC,Horry
45053,SOUTH CAROLINA,SC,Jasper
45055,SOUTH CAROLINA,SC,Kershaw
45057,SOUTH CAROLINA,SC,Lancaster
45059,SOUTH CAROLINA,SC,Laurens
45061,SOUTH CAROLINA,SC,Lee
45063,SOUTH CAROLINA,SC,Lexington
45065,SOUTH CAROLINA,SC,McCormick
45067,SOUTH CAROLINA,SC,Marion
45069,SOUTH CAROLINA,SC,Marlboro
45071,SOUTH CAROLINA,SC,Newberry
45073,SOUTH CAROLINA,SC,Oconee
45075,SOUTH CAROLINA,SC,Orangeburg
45077,SOUTH CAROLINA,SC,Pickens
45079,SOUTH CAROLINA,SC,Richland
45081,SOUTH CAROLINA,SC,Saluda
45083,SOUTH CAROLINA,SC,Spartanburg
45085,SOUTH CAROLINA,SC,Sumter
45087,SOUTH CAROLINA,SC,Union
45089,SOUTH CAROLINA,SC,Williamsburg
45091,SOUTH CAROLINA,SC,York
46003,SOUTH DAKOTA,SD,Aurora
46005,SOUTH DAKOTA,SD,Beadle
46007,SOUTH DAKOTA,SD,Bennett
46009,SOUTH DAKOTA,SD,Bon Homme
46011,SOUTH DAKOTA,SD,Brookings
46013,SOUTH DAKOTA,SD,Brown
46015,SOUTH DAKOTA,SD,Brule
46017,SOUTH DAKOTA,SD,Buffalo
46019,SOUTH DAKOTA,SD,Butte
46021,SOUTH DAKOTA,SD,Campbell
46023,SOUTH DAKOTA,SD,Charles Mix
46025,SOUTH DAKOTA,SD,Clark
46027,SOUTH DAKOTA,SD,Clay
46029,SOUTH DAKOTA,SD,Codington
46031,SOUTH DAKOTA,SD,Corson
46033,SOUTH DAKOTA,SD,Custer
46035,SOUTH DAKOTA,SD,Davison
46037,SOUTH DAKOTA,SD,Day
46039,SOUTH DAKOTA,SD,Deuel
46041,SOUTH DAKOTA,SD,Dewey
46043,SOUTH DAKOTA,SD,Douglas
46045,SOUTH DAKOTA,SD,Edmunds
46047,SOUTH DAKOTA,SD,Fall River
46049,SOUTH DAKOTA,SD,Faulk
46051,SOUTH DAKOTA,SD,Grant
46053,SOUTH DAKOTA,SD,Gregory
46055,SOUTH DAKOTA,SD,Haakon
46057,SOUTH DAKOTA,SD,Hamlin
46059,SOUTH DAKOTA,SD,Hand
46061,SOUTH DAKOTA,SD,Hanson
46063,SOUTH DAKOTA,SD,Harding
46065,SOUTH DAKOTA,SD,Hughes
46067,SOUTH DAKOTA,SD,Hutchinson
46069,SOUTH DAKOTA,SD,Hyde
46071,SOUTH DAKOTA,SD,Jackson
46073,SOUTH DAKOTA,SD,Jerauld
46075,SOUTH DAKOTA,SD,Jones
46077,SOUTH DAKOTA,SD,Kingsbury
46079,SOUTH DAKOTA,SD,Lake
46081,SOUTH DAKOTA,SD,Lawrence
46083,SOUTH DAKOTA,SD,Lincoln
46085,SOUTH DAKOTA,SD,Lyman
46087,SOUTH DAKOTA,SD,McCook
46089,SOUTH DAKOTA,SD,McPherson
46091,SOUTH DAKOTA,SD,Marshall
46093,SOUTH DAKOTA,SD,Meade
46095,SOUTH DAKOTA,SD,Mellette
46097,SOUTH DAKOTA,SD,Miner
46099,SOUTH DAKOTA,SD,Minnehaha
46101,SOUTH DAKOTA,SD,Moody
46102,SOUTH DAKOTA,SD,Oglala Lakota
46103,SOUTH DAKOTA,SD,Pennington
46105,SOUTH DAKOTA,SD,Perkins
46107,SOUTH DAKOTA,SD,Potter
46109,SOUTH DAKOTA,SD,Roberts
46111,SOUTH DAKOTA,SD,Sanborn
46115,SOUTH DAKOTA,SD,Spink
46117,SOUTH DAKOTA,SD,Stanley
46119,SOUTH DAKOTA,SD,Sully
46121,SOUTH DAKOTA,SD,Todd
46123,SOUTH DAKOTA,SD,Tripp
46125,SOUTH DAKOTA,SD,Turner
46127,SOUTH DAKOTA,SD,Union
46129,SOUTH DAKOTA,SD,Walworth
46135,SOUTH DAKOTA,SD,Yankton
46137,SOUTH DAKOTA,SD,Ziebach
47001,TENNESSEE,TN,Anderson
47003,TENNESSEE,TN,Bedford
47005,TENNESSEE,TN,Benton
47007,TENNESSEE,TN,Bledsoe
47009,TENNESSEE,TN,Blount
47011,TENNESSEE,TN,Bradley
47013,TENNESSEE,TN,Campbell
47015,TENNESSEE,TN,Cannon
47017,TENNESSEE,TN,Carroll
47019,TENNESSEE,TN,Carter
47021,TENNESSEE,TN,Cheatham
47023,TENNESSEE,TN,Chester
47025,TENNESSEE,TN,Claiborne
47027,TENNESSEE,TN,Clay
47029,TENNESSEE,TN,Cocke
47031,TENNESSEE,TN,Coffee
47033,TENNESSEE,TN,Crockett
47035,TENNESSEE,TN,Cumberland
47037,TENNESSEE,TN,Davidson
47039,TENNESSEE,TN,Decatur
47041,TENNESSEE,TN,DeKalb
47043,TENNESSEE,TN,Dickson
47045,TENNESSEE,TN,Dyer
47047,TENNESSEE,TN,Fayette
47049,TENNESSEE,TN,Fentress
47051,TENNESSEE,TN,Franklin
47053,TENNESSEE,TN,Gibson
47055,TENNESSEE,TN,Giles
47057,TENNESSEE,TN,Grainger
47059,TENNESSEE,TN,Greene
47061,TENNESSEE,TN,Grundy
47063,TENNESSEE,TN,Hamblen
47065,TENNESSEE,TN,Hamilton
47067,TENNESSEE,TN,Hancock
47069,TENNESSEE,TN,Hardeman
47071,TENNESSEE,TN,Hardin
47073,TENNESSEE,TN,Hawkins
47075,TENNESSEE,TN,Haywood
47077,TENNESSEE,TN,Henderson
47079,TENNESSEE,TN,Henry
47081,TENNESSEE,TN,Hickman
47083,TENNESSEE,TN,Houston
47085,TENNESSEE,TN,Humphreys
47087,TENNESSEE,TN,Jackson
47089,TENNESSEE,TN,Jefferson
47091,TENNESSEE,TN,Johnson
47093,TENNESSEE,TN,Knox
47095,TENNESSEE,TN,Lake
47097,TENNESSEE,TN,Lauderdale
47099,TENNESSEE,TN,Lawrence
47101,TENNESSEE,TN,Lewis
47103,TENNESSEE,TN,Lincoln
47105,TENNESSEE,TN,Loudon
47107,TENNESSEE,TN,McMinn
47109,TENNESSEE,TN,McNairy
47111,TENNESSEE,TN,Macon
47113,TENNESSEE,TN,Madison
47115,TENNESSEE,TN,Marion
47117,TENNESSEE,TN,Marshall
47119,TENNESSEE,TN,Maury
47121,TENNESSEE,TN,Meigs
47123,TENNESSEE,TN,Monroe
47125,TENNESSEE,TN,Montgomery
47127,TENNESSEE,TN,Moore
47129,TENNESSEE,TN,Morgan
47131,TENNESSEE,TN,Obion
47133,TENNESSEE,TN,Overton
47135,TENNESSEE,TN,Perry
47137,TENNESSEE,TN,Pickett
47139,TENNESSEE,TN,Polk
47141,TENNESSEE,TN,Putnam
47143,TENNESSEE,TN,Rhea
47145,TENNESSEE,TN,Roane
47147,TENNESSEE,TN,Robertson
47149,TENNESSEE,TN,Rutherford
47151,TENNESSEE,TN,Scott
47153,TENNESSEE,TN,Sequatchie
47155,TENNESSEE,TN,Sevier
47157,TENNESSEE,TN,Shelby
47159,TENNESSEE,TN,Smith
47161,TENNESSEE,TN,Stewart
47163,TENNESSEE,TN,Sullivan
47165,TENNESSEE,TN,Sumner
47167,TENNESSEE,TN,Tipton
47169,TENNESSEE,TN,Trousdale
47171,TENNESSEE,TN,Unicoi
47173,TENNESSEE,TN,Union
47175,TENNESSEE,TN,Van Buren
47177,TENNESSEE,TN,Warren
47179,TENNESSEE,TN,Washington
47181,TENNESSEE,TN,Wayne
47183,TENNESSEE,TN,Weakley
47185,TENNESSEE,TN,White
47187,TENNESSEE,TN,Williamson
47189,TENNESSEE,TN,Wilson
48001,TEXAS,TX,Anderson
48003,TEXAS,TX,Andrews
48005,TEXAS,TX,Angelina
48007,TEXAS,TX,Aransas
48009,TEXAS,TX,Archer
48011,TEXAS,TX,Armstrong
48013,TEXAS,TX,Atascosa
48015,TEXAS,TX,Austin
48017,TEXAS,TX,Bailey
48019,TEXAS,TX,Bandera
48021,TEXAS,TX,Bastrop
48023,TEXAS,TX,Baylor
48025,TEXAS,TX,Bee
48027,TEXAS,TX,Bell
48029,TEXAS,TX,Bexar
48031,TEXAS,TX,Blanco
48033,TEXAS,TX,Borden
48035,TEXAS,TX,Bosque
48037,TEXAS,TX,Bowie
48039,TEXAS,TX,Brazoria
48041,TEXAS,TX,Brazos
48043,TEXAS,TX,Brewster
48045,TEXAS,TX,Briscoe
48047,TEXAS,TX,Brooks
48049,TEXAS,TX,Brown
48051,TEXAS,TX,Burleson
48053,TEXAS,TX,Burnet
48055,TEXAS,TX,Caldwell
48057,TEXAS,TX,Calhoun
48059,TEXAS,TX,Callahan
48061,TEXAS,TX,Cameron
48063,TEXAS,TX,Camp
48065,TEXAS,TX,Carson
48067,TEXAS,TX,Cass
48069,TEXAS,TX,Castro
48071,TEXAS,TX,Chambers
48073,TEXAS,TX,Cherokee
48075,TEXAS,TX,Childress
48077,TEXAS,TX,Clay
48079,TEXAS,TX,Cochran
48081,TEXAS,TX,Coke
48083,TEXAS,TX,Coleman
48085,TEXAS,TX,Collin
48087,TEXAS,TX,Collingsworth
48089,TEXAS,TX,Colorado
48091,TEXAS,TX,Comal
48093,TEXAS,TX,Comanche
48095,TEXAS,TX,Concho
48097,TEXAS,TX,Cooke
48099,TEXAS,TX,Coryell
48101,TEXAS,TX,Cottle
48103,TEXAS,TX,Crane
48105,TEXAS,TX,Crockett
48107,TEXAS,TX,Crosby
48109,TEXAS,TX,Culberson
48111,TEXAS,TX,Dallam
48113,TEXAS,TX,Dallas
48115,TEXAS,TX,Dawson
48117,TEXAS,TX,Deaf Smith
48119,TEXAS,TX,Delta
48121,TEXAS,TX,Denton
48123,TEXAS,TX,DeWitt
48125,TEXAS,TX,Dickens
48127,TEXAS,TX,Dimmit
48129,TEXAS,TX,Donley
48131,TEXAS,TX,Duval
48133,TEXAS,TX,Eastland
48135,TEXAS,TX,Ector
48137,TEXAS,TX,Edwards
48139,TEXAS,TX,Ellis
48141,TEXAS,TX,El Paso
48143,TEXAS,TX,Erath
48145,TEXAS,TX,Falls
48147,TEXAS,TX,Fannin
48149,TEXAS,TX,Fayette
48151,TEXAS,TX,Fisher
48153,TEXAS,TX,Floyd
48155,TEXAS,TX,Foard
48157,TEXAS,TX,Fort Bend
48159,TEXAS,TX,Franklin
48161,TEXAS,TX,Freestone
48163,TEXAS,TX,Frio
48165,TEXAS,TX,Gaines
48167,TEXAS,TX,Galveston
48169,TEXAS,TX,Garza
48171,TEXAS,TX,Gillespie
48173,TEXAS,TX,Glasscock
48175,TEXAS,TX,Goliad
48177,TEXAS,TX,Gonzales
48179,TEXAS,TX,Gray
48181,TEXAS,TX,Grayson
48183,TEXAS,TX,Gregg
48185,TEXAS,TX,Grimes
48187,TEXAS,TX,Guadalupe
48189,TEXAS,TX,Hale
48191,TEXAS,TX,Hall
48193,TEXAS,TX,Hamilton
48195,TEXAS,TX,Hansford
48197,TEXAS,TX,Hardeman
48199,TEXAS,TX,Hardin
48201,TEXAS,TX,Harris
48203,TEXAS,TX,Harrison
48205,TEXAS,TX,Hartley
48207,TEXAS,TX,Haskell
48209,TEXAS,TX,Hays
48211,TEXAS,TX,Hemphill
48213,TEXAS,TX,Henderson
48215,TEXAS,TX,Hidalgo
48217,TEXAS,TX,Hill
48219,TEXAS,TX,Hockley
48221,TEXAS,TX,Hood
48223,TEXAS,TX,Hopkins
48225,TEXAS,TX,Houston
48227,TEXAS,TX,Howard
48229,TEXAS,TX,Hudspeth
48231,TEXAS,TX,Hunt
48233,TEXAS,TX,Hutchinson
48235,TEXAS,TX,Irion
48237,TEXAS,TX,Jack
48239,TEXAS,TX,Jackson
48241,TEXAS,TX,Jasper
48243,TEXAS,TX,Jeff Davis
48245,TEXAS,TX,Jefferson
48247,TEXAS,TX,Jim Hogg
48249,TEXAS,TX,Jim Wells
48251,TEXAS,TX,Johnson
48253,TEXAS,TX,Jones
48255,TEXAS,TX,Karnes
48257,TEXAS,TX,Kaufman
48259,TEXAS,TX,Kendall
48261,TEXAS,TX,Kenedy
48263,TEXAS,TX,Kent
48265,TEXAS,TX,Kerr
48267,TEXAS,TX,Kimble
48269,TEXAS,TX,King
48271,TEXAS,TX,Kinney
48273,TEXAS,TX,Kleberg
48275,TEXAS,TX,Knox
48277,TEXAS,TX,Lamar
48279,TEXAS,TX,Lamb
48281,TEXAS,TX,Lampasas
48283,TEXAS,TX,La Salle
48285,TEXAS,TX,Lavaca
48287,TEXAS,TX,Lee
48289,TEXAS,TX,Leon
48291,TEXAS,TX,Liberty
48293,TEXAS,TX,Limestone
48295,TEXAS,TX,Lipscomb
48297,TEXAS,TX,Live Oak
48299,TEXAS,TX,Llano
48301,TEXAS,TX,Loving
48303,TEXAS,TX,Lubbock
48305,TEXAS,TX,Lynn
48307,TEXAS,TX,McCulloch
48309,TEXAS,TX,McLennan
48311,TEXAS,TX,McMullen
48313,TEXAS,TX,Madison
48315,TEXAS,TX,Marion
48317,TEXAS,TX,Martin
48319,TEXAS,TX,Mason
48321,TEXAS,TX,Matagorda
48323,TEXAS,TX,Maverick
48325,TEXAS,TX,Medina
48327,TEXAS,TX,Menard
48329,TEXAS,TX,Midland
48331,TEXAS,TX,Milam
48333,TEXAS,TX,Mills
48335,TEXAS,TX,Mitchell
48337,TEXAS,TX,Montague
48339,TEXAS,TX,Montgomery
48341,TEXAS,TX,Moore
48343,TEXAS,TX,Morris
48345,TEXAS,TX,Motley
48347,TEXAS,TX,Nacogdoches
48349,TEXAS,TX,Navarro
48351,TEXAS,TX,Newton
48353,TEXAS,TX,Nolan
48355,TEXAS,TX,Nueces
48357,TEXAS,TX,Ochiltree
48359,TEXAS,TX,Oldham
48361,TEXAS,TX,Orange
48363,TEXAS,TX,Palo Pinto
48365,TEXAS,TX,Panola
48367,TEXAS,TX,Parker
48369,TEXAS,TX,Parmer
48371,TEXAS,TX,Pecos
48373,TEXAS,TX,Polk
48375,TEXAS,TX,Potter
48377,TEXAS,TX,Presidio
48379,TEXAS,TX,Rains
48381,TEXAS,TX,Randall
48383,TEXAS,TX,Reagan
48385,TEXAS,TX,Real
48387,TEXAS,TX,Red River
48389,TEXAS,TX,Reeves
48391,TEXAS,TX,Refugio
48393,TEXAS,TX,Roberts
48395,TEXAS,TX,Robertson
48397,TEXAS,TX,Rockwall
48399,TEXAS,TX,Runnels
48401,TEXAS,TX,Rusk
48403,TEXAS,TX,Sabine
48405,TEXAS,TX,San Augustine
48407,TEXAS,TX,San Jacinto
48409,TEXAS,TX,San Patricio
48411,TEXAS,TX,San Saba
48413,TEXAS,TX,Schleicher
48415,TEXAS,TX,Scurry
48417,TEXAS,TX,Shackelford
48419,TEXAS,TX,Shelby
48421,TEXAS,TX,Sherman
48423,TEXAS,TX,Smith
48425,TEXAS,TX,Somervell
48427,TEXAS,TX,Starr
48429,TEXAS,TX,Stephens
48431,TEXAS,TX,Sterling
48433,TEXAS,TX,Stonewall
48435,TEXAS,TX,Sutton
48437,TEXAS,TX,Swisher
48439,TEXAS,TX,Tarrant
48441,TEXAS,TX,Taylor
48443,TEXAS,TX,Terrell
48445,TEXAS,TX,Terry
48447,TEXAS,TX,Throckmorton
48449,TEXAS,TX,Titus
48451,TEXAS,TX,Tom Green
48453,TEXAS,TX,Travis
48455,TEXAS,TX,Trinity
48457,TEXAS,TX,Tyler
48459,TEXAS,TX,Upshur
48461,TEXAS,TX,Upton
48463,TEXAS,TX,Uvalde
48465,TEXAS,TX,Val Verde
48467,TEXAS,TX,Van Zandt
48469,TEXAS,TX,Victoria
48471,TEXAS,TX,Walker
48473,TEXAS,TX,Waller
48475,TEXAS,TX,Ward
48477,TEXAS,TX,Washington
48479,TEXAS,TX,Webb
48481,TEXAS,TX,Wharton
48483,TEXAS,TX,Wheeler
48485,TEXAS,TX,Wichita
48487,TEXAS,TX,Wilbarger
48489,TEXAS,TX,Willacy
48491,TEXAS,TX,Williamson
48493,TEXAS,TX,Wilson
48495,TEXAS,TX,Winkler
48497,TEXAS,TX,Wise
48499,TEXAS,TX,Wood
48501,TEXAS,TX,Yoakum
48503,TEXAS,TX,Young
48505,TEXAS,TX,Zapata
48507,TEXAS,TX,Zavala
49001,UTAH,UT,Beaver
49003,UTAH,UT,Box Elder
49005,UTAH,UT,Cache
49007,UTAH,UT,Carbon
49009,UTAH,UT,Daggett
49011,UTAH,UT,Davis
49013,UTAH,UT,Duchesne
49015,UTAH,UT,Emery
49017,UTAH,UT,Garfield
49019,UTAH,UT,Grand
49021,UTAH,UT,Iron
49023,UTAH,UT,Juab
49025,UTAH,UT,Kane
49027,UTAH,UT,Millard
49029,UTAH,UT,Morgan
49031,UTAH,UT,Piute
49033,UTAH,UT,Rich
49035,UTAH,UT,Salt Lake
49037,UTAH,UT,San Juan
49039,UTAH,UT,Sanpete
49041,UTAH,UT,Sevier
49043,UTAH,UT,Summit
49045,UTAH,UT,Tooele
49047,UTAH,UT,Uintah
49049,UTAH,UT,Utah
49051,UTAH,UT,Wasatch
49053,UTAH,UT,Washington
49055,UTAH,UT,Wayne
49057,UTAH,UT,Weber
50001,VERMONT,VT,Addison
50003,VERMONT,VT,Bennington
50005,VERMONT,VT,Caledonia
50007,VERMONT,VT,Chittenden
50009,VERMONT,VT,Essex
50011,VERMONT,VT,Franklin
50013,VERMONT,VT,Grand Isle
50015,VERMONT,VT,Lamoille
50017,VERMONT,VT,Orange
50019,VERMONT,VT,Orleans
50021,VERMONT,VT,Rutland
50023,VERMONT,VT,Washington
50025,VERMONT,VT,Windham
50027,VERMONT,VT,Windsor
51001,VIRGINIA,VA,Accomack
51003,VIRGINIA,VA,Albemarle
51005,VIRGINIA,VA,Alleghany
51007,VIRGINIA,VA,Amelia
51009,VIRGINIA,VA,Amherst
51011,VIRGINIA,VA,Appomattox
51013,VIRGINIA,VA,Arlington
51015,VIRGINIA,VA,Augusta
51017,VIRGINIA,VA,Bath
51019,VIRGINIA,VA,Bedford
51021,VIRGINIA,VA,Bland
51023,VIRGINIA,VA,Botetourt
51025,VIRGINIA,VA,Brunswick
51027,VIRGINIA,VA,Buchanan
51029,VIRGINIA,VA,Buckingham
51031,VIRGINIA,VA,Campbell
51033,VIRGINIA,VA,Caroline
51035,VIRGINIA,VA,Carroll
51036,VIRGINIA,VA,Charles City
51037,VIRGINIA,VA,Charlotte
51041,VIRGINIA,VA,Chesterfield
51043,VIRGINIA,VA,Clarke
51045,VIRGINIA,VA,Craig
51047,VIRGINIA,VA,Culpeper
51049,VIRGINIA,VA,Cumberland
51051,VIRGINIA,VA,Dickenson
51053,VIRGINIA,VA,Dinwiddie
51057,VIRGINIA,VA,Essex
51059,VIRGINIA,VA,Fairfax
51061,VIRGINIA,VA,Fauquier
51063,VIRGINIA,VA,Floyd
51065,VIRGINIA,VA,Fluvanna
51067,VIRGINIA,VA,Franklin
51069,VIRGINIA,VA,Frederick
51071,VIRGINIA,VA,Giles
51073,VIRGINIA,VA,Gloucester
51075,VIRGINIA,VA,Goochland
51077,VIRGINIA,VA,Grayson
51079,VIRGINIA,VA,Greene
51081,VIRGINIA,VA,Greensville
51083,VIRGINIA,VA,Halifax
51085,VIRGINIA,VA,Hanover
51087,VIRGINIA,VA,Henrico
51089,VIRGINIA,VA,Henry
51091,VIRGINIA,VA,Highland
51093,VIRGINIA,VA,Isle of Wight
51095,VIRGINIA,VA,James City
51097,VIRGINIA,VA,King and Queen
51099,VIRGINIA,VA,King George
51101,VIRGINIA,VA,King William
51103,VIRGINIA,VA,Lancaster
51105,VIRGINIA,VA,Lee
51107,VIRGINIA,VA,Loudoun
51109,VIRGINIA,VA,Louisa
51111,VIRGINIA,VA,Lunenburg
51113,VIRGINIA,VA,Madison
51115,VIRGINIA,VA,Mathews
51117,VIRGINIA,VA,Mecklenburg
51119,VIRGINIA,VA,Middlesex
51121,VIRGINIA,VA,Montgomery
51125,VIRGINIA,VA,Nelson
51127,VIRGINIA,VA,New Kent
51131,VIRGINIA,VA,Northampton
51133,VIRGINIA,VA,Northumberland
51135,VIRGINIA,VA,Nottoway
51137,VIRGINIA,VA,Orange
51139,VIRGINIA,VA,Page
51141,VIRGINIA,VA,Patrick
51143,VIRGINIA,VA,Pittsylvania
51145,VIRGINIA,VA,Powhatan
51147,VIRGINIA,VA,Prince Edward
51149,VIRGINIA,VA,Prince George
51153,VIRGINIA,VA,Prince William
51155,VIRGINIA,VA,Pulaski
51157,VIRGINIA,VA,Rappahannock
51159,VIRGINIA,VA,Richmond
51161,VIRGINIA,VA,Roanoke
51163,VIRGINIA,VA,Rockbridge
51165,VIRGINIA,VA,Rockingham
51167,VIRGINIA,VA,Russell
51169,VIRGINIA,VA,Scott
51171,VIRGINIA,VA,Shenandoah
51173,VIRGINIA,VA,Smyth
51175,VIRGINIA,VA,Southampton
51177,VIRGINIA,VA,Spotsylvania
51179,VIRGINIA,VA,Stafford
51181,VIRGINIA,VA,Surry
51183,VIRGINIA,VA,Sussex
51185,VIRGINIA,VA,Tazewell
51187,VIRGINIA,VA,Warren
51191,VIRGINIA,VA,Washington
51193,VIRGINIA,VA,Westmoreland
51195,VIRGINIA,VA,Wise
51197,VIRGINIA,VA,Wythe
51199,VIRGINIA,VA,York
51510,VIRGINIA,VA,Alexandria City
51520,VIRGINIA,VA,Bristol City
51530,VIRGINIA,VA,Buena Vista City
51540,VIRGINIA,VA,Charlottesville City
51550,VIRGINIA,VA,Chesapeake City
51570,VIRGINIA,VA,Colonial Heights City
51580,VIRGINIA,VA,Covington City
51590,VIRGINIA,VA,Danville City
51595,VIRGINIA,VA,Emporia City
51600,VIRGINIA,VA,Fairfax City
51610,VIRGINIA,VA,Falls Church City
51620,VIRGINIA,VA,Franklin City
51630,VIRGINIA,VA,Fredericksburg City
51640,VIRGINIA,VA,Galax City
51650,VIRGINIA,VA,Hampton City
51660,VIRGINIA,VA,Harrisonburg City
51670,VIRGINIA,VA,Hopewell City
51678,VIRGINIA,VA,Lexington City
51680,VIRGINIA,VA,Lynchburg City
51683,VIRGINIA,VA,Manassas City
51685,VIRGINIA,VA,Manassas Park City
51690,VIRGINIA,VA,Martinsville City
51700,VIRGINIA,VA,Newport News City
51710,VIRGINIA,VA,Norfolk City
51720,VIRGINIA,VA,Norton City
51730,VIRGINIA,VA,Petersburg City
51735,VIRGINIA,VA,Poquoson City
51740,VIRGINIA,VA,Portsmouth City
51750,VIRGINIA,VA,Radford City
51760,VIRGINIA,VA,Richmond City
51770,VIRGINIA,VA,Roanoke City
51775,VIRGINIA,VA,Salem City
51790,VIRGINIA,VA,Staunton City
51800,VIRGINIA,VA,Suffolk City
51810,VIRGINIA,VA,Virginia Beach City
51820,VIRGINIA,VA,Waynesboro City
51830,VIRGINIA,VA,Williamsburg City
51840,VIRGINIA,VA,Winchester City
53001,WASHINGTON,WA,Adams
53003,WASHINGTON,WA,Asotin
53005,WASHINGTON,WA,Benton
53007,WASHINGTON,WA,Chelan
53009,WASHINGTON,WA,Clallam
53011,WASHINGTON,WA,Clark
53013,WASHINGTON,WA,Columbia
53015,WASHINGTON,WA,Cowlitz
53017,WASHINGTON,WA,Douglas
53019,WASHINGTON,WA,Ferry
53021,WASHINGTON,WA,Franklin
53023,WASHINGTON,WA,Garfield
53025,WASHINGTON,WA,Grant
53027,WASHINGTON,WA,Grays Harbor
53029,WASHINGTON,WA,Island
53031,WASHINGTON,WA,Jefferson
53033,WASHINGTON,WA,King
53035,WASHINGTON,WA,Kitsap
53037,WASHINGTON,WA,Kittitas
53039,WASHINGTON,WA,Klickitat
53041,WASHINGTON,WA,Lewis
53043,WASHINGTON,WA,Lincoln
53045,WASHINGTON,WA,Mason
